url,exchange,preference,class,type
psup.gov,psup-gov.mail.protection.outlook.com.,0,IN,MX
ptf.gov,mail1.cia.gov.,10,IN,MX
publicnoticesbaycountyfl.gov,mxa-001a6501.gslb.pphosted.com.,10,IN,MX
pubservices.gov,pubservices-gov.mail.protection.outlook.com.,0,IN,MX
puercovalleyfireaz.gov,SMTP.GOOGLE.COM.,1,IN,MX
pulaskicountyil.gov,pulaskicountyil-gov.mail.protection.outlook.com.,0,IN,MX
pullman-wa.gov,d63457a.ess.barracudanetworks.com.,10,IN,MX
purcellok.gov,PURCELLOK-GOV.mail.protection.outlook.com.,0,IN,MX
purcellvilleva.gov,spamtitan.purcellvilleva.gov.,10,IN,MX
purvis-ms.gov,purvis-ms-gov.inbound.emailservice.io.,10,IN,MX
putnam-fl.gov,mx01.putnam-fl.gov.,10,IN,MX
putnam-ga.gov,postoffice.guardedhost.com.,10,IN,MX
putnamcountyny.gov,putnamcountyny-gov.mail.protection.outlook.com.,0,IN,MX
putnamcountyohio.gov,putnamcountyohio.gov.1.0001.arsmtp.com.,10,IN,MX
putnamcountytn.gov,usb-smtp-inbound-1.mimecast.com.,0,IN,MX
putnamcountytnsheriff.gov,putnamcountytnsheriff-gov.mail.protection.outlook.com.,0,IN,MX
putnamil.gov,d276912a.ess.barracudanetworks.com.,10,IN,MX
putnamvalley.gov,d271642a.ess.barracudanetworks.com.,10,IN,MX
puyalluptribe-nsn.gov,mail.puyalluptribe-nsn.gov.,10,IN,MX
puyallupwa.gov,primary.us.email.fireeyecloud.com.,10,IN,MX
pvpready.gov,mx1.improvmx.com.,10,IN,MX
pvtx.gov,pvtx-gov.mail.protection.outlook.com.,0,IN,MX
pwcva.gov,mx2.hc3453-33.iphmx.com.,10,IN,MX
qac.gov,qac-gov.mail.protection.outlook.com.,10,IN,MX
qcv-nsn.gov,mail.tulalipdata.com.,10,IN,MX
quantum.gov,quantum-gov.mail.protection.outlook.com.,0,IN,MX
quapawnation.gov,quapawnation.in.tmes.trendmicro.com.,0,IN,MX
quaycounty-nm.gov,quaycountynm-gov02e.mail.protection.outlook.com.,0,IN,MX
queencreekaz.gov,aspmx.l.google.com.,1,IN,MX
quincyil.gov,d255125a.ess.barracudanetworks.com.,5,IN,MX
quincyma.gov,mx-01-us-east-2.prod.hydra.sophos.com.,100,IN,MX
quitmanga.gov,d200467a.ess.barracudanetworks.com.,10,IN,MX
qvir-nsn.gov,qvirnsn-gov01b.mail.protection.outlook.com.,0,IN,MX
racelandky.gov,aspmx.l.google.com.,1,IN,MX
racinecounty.gov,mxb-00743b01.gslb.pphosted.com.,10,IN,MX
radcliffky.gov,radcliffky-gov.mail.protection.outlook.com.,0,IN,MX
radfordva.gov,mx-01-us-west-2.prod.hydra.sophos.com.,10,IN,MX
rahwaynj.gov,rahwaynj-gov.mail.protection.outlook.com.,0,IN,MX
raleighnc.gov,raleighnc-gov.mail.protection.outlook.com.,0,IN,MX
rallscountymo.gov,rallscountymo-gov.mail.eo.outlook.com.,0,IN,MX
ramapo-ny.gov,mailgw.ramapo-ny.gov.,10,IN,MX
ramona-nsn.gov,ramonansn-gov01e.mail.protection.outlook.com.,0,IN,MX
ramseycountynd.gov,ramseycountynd-gov.mail.protection.outlook.com.,10,IN,MX
ranchesterwy.gov,ranchesterwy-gov.mail.protection.outlook.com.,0,IN,MX
ranchomirageca.gov,d91534a.ess.barracudanetworks.com.,10,IN,MX
randallcounty.gov,randallcounty-gov.mail.protection.outlook.com.,0,IN,MX
randallso.gov,randallso-gov.mail.protection.outlook.com.,0,IN,MX
randolph-ma.gov,aspmx.l.google.com.,1,IN,MX
randolphcounty-mo.gov,randolphcountymo-gov03e.mail.protection.outlook.com.,10,IN,MX
randolphcountyalabama.gov,mx001.netsol.xion.oxcs.net.,10,IN,MX
randolphcountyil.gov,randolphcountyil-gov.mail.protection.outlook.com.,0,IN,MX
randolphcountync.gov,mx0a-0007e601.pphosted.com.,0,IN,MX
rangelyco.gov,d111806a.ess.barracudanetworks.com.,0,IN,MX
rangertx.gov,d304865a.ess.barracudanetworks.com.,0,IN,MX
raniermn.gov,raniermn-gov.mail.protection.outlook.com.,0,IN,MX
ransonwv.gov,ransonwv-gov.mail.protection.outlook.com.,0,IN,MX
rappahannockcountyva.gov,aspmx.l.google.com.,1,IN,MX
raritantwpnj.gov,us-smtp-inbound-1.mimecast.com.,10,IN,MX
rathdrum.gov,rathdrum-gov.mail.protection.outlook.com.,0,IN,MX
rathdrumpolice.gov,rathdrumpolice-gov.mail.protection.outlook.com.,0,IN,MX
ravennaoh.gov,ravennaoh-gov.mail.protection.outlook.com.,0,IN,MX
rawlinswy.gov,mx.usa.net.,200,IN,MX
raycityga.gov,aspmx.l.google.com.,10,IN,MX
raymondnh.gov,raymondnh.gov.1.0001.arsmtp.com.,10,IN,MX
rcfl.gov,mx-east-cloud.fbi.gov.,10,IN,MX
readingma.gov,readingma-gov.mail.protection.outlook.com.,0,IN,MX
readingpa.gov,gw16014.fortimail.com.,20,IN,MX
readingtontwpnj.gov,mx1.cloudaccess.net.,5,IN,MX
readyalbanycounty-ny.gov,mx-caprica.easydns.com.,0,IN,MX
readyeutaw.gov,localhost.,0,IN,MX
readywestlinnor.gov,mx-caprica.zoneedit.com.,0,IN,MX
reaganlibrary.gov,us.etp.fireeyegov.com.,10,IN,MX
rebuildflorida.gov,rebuildflorida-gov.mail.protection.outlook.com.,0,IN,MX
recordsmanagement.gov,us.etp.fireeyegov.com.,10,IN,MX
recreation.gov,aspmx.l.google.com.,1,IN,MX
redbanktn.gov,redbanktn-gov.mail.protection.outlook.com.,0,IN,MX
redbay-al.gov,mx1.emailsrvr.com.,10,IN,MX
redcedar.gov,ASPMX.L.GOOGLE.COM.,1,IN,MX
redcliff-nsn.gov,redcliff--nsn-gov.mx1.arsmtp.com.,10,IN,MX
reddingrancheria-nsn.gov,us-smtp-inbound-2.mimecast.com.,10,IN,MX
redgranitefdwi.gov,redgranitefdwi.gov.,0,IN,MX
redhookny.gov,d280511a.ess.barracudanetworks.com.,10,IN,MX
redmond.gov,redmond-gov.mail.protection.outlook.com.,0,IN,MX
redmondoregon.gov,redmondoregon-gov.mail.protection.outlook.com.,0,IN,MX
redwillowcountyne.gov,redwillowcountyne-gov.mail.protection.outlook.com.,0,IN,MX
reedsburgwi.gov,reedsburgwi-gov.mail.protection.outlook.com.,0,IN,MX
reedsvillewi.gov,aspmx.l.google.com.,1,IN,MX
reevesla.gov,reevesla-gov.mail.protection.outlook.com.,0,IN,MX
rehobothma.gov,rehobothma-gov.mail.protection.outlook.com.,0,IN,MX
reidsvillenc.gov,mail.ci.reidsville.nc.us.,0,IN,MX
remington-va.gov,remingtonva-gov02c.mail.protection.outlook.com.,0,IN,MX
reno.gov,usb-smtp-inbound-2.mimecast.com.,10,IN,MX
renocountyks.gov,us-smtp-inbound-1.mimecast.com.,10,IN,MX
renotx.gov,renotx-gov.mail.protection.outlook.com.,0,IN,MX
rensselaerny.gov,rensselaerny-gov.mail.protection.outlook.com.,0,IN,MX
rentonwa.gov,rentonwa-gov.mail.protection.outlook.com.,0,IN,MX
renvillecountymn.gov,d262726a.ess.barracudanetworks.com.,10,IN,MX
republicmo.gov,republicmo-gov.mail.protection.outlook.com.,0,IN,MX
resourcecoop-mn.gov,aspmx.l.google.com.,1,IN,MX
restorethegulf.gov,ASPMX.L.GOOGLE.COM.,10,IN,MX
resumemchenrycountyil.gov,mx.resumemchenrycounty.com.,30,IN,MX
reynoldsburg.gov,mail.ci.reynoldsburg.oh.us.,10,IN,MX
reynoldscounty-mo.gov,mx004.netsol.xion.oxcs.net.,10,IN,MX
rhanc.gov,rhanc-gov.mail.protection.outlook.com.,0,IN,MX
rheacountytn.gov,mx.zoho.com.,10,IN,MX
rhinebeckny.gov,rhinebeckny-gov.mail.protection.outlook.com.,0,IN,MX
ri.gov,mxa-00137801.gslb.pphosted.com.,10,IN,MX
rialtoca.gov,rialtoca-gov.mail.protection.outlook.com.,0,IN,MX
ribmountainwi.gov,smtp.wi.gov.,10,IN,MX
ricecountymn.gov,ricecountymn-gov.mx1.arsmtp.com.,5,IN,MX
ricetx.gov,ricetx-gov.mail.protection.outlook.com.,20,IN,MX
richardsoncountyne.gov,d291752a.ess.barracudanetworks.com.,0,IN,MX
richfieldadamscowi.gov,aspmx.l.google.com.,1,IN,MX
richfieldmn.gov,mailf2.richfieldmn.gov.,10,IN,MX
richfieldwi.gov,richfieldwi.gov.1.0001.arsmtp.com.,10,IN,MX
richlandcenterwi.gov,richlandcenterwi-gov.mail.protection.outlook.com.,0,IN,MX
richlandcountyoh.gov,aspmx.l.google.com.,1,IN,MX
richlandcountysc.gov,mail2.richlandonline.com.,10,IN,MX
richlands-va.gov,richlandsva-gov02c.mail.protection.outlook.com.,0,IN,MX
richlandsnc.gov,mx-02-us-east-2.prod.hydra.sophos.com.,10,IN,MX
richlandwa.gov,richlandwa-gov.mail.protection.outlook.com.,0,IN,MX
richmondca.gov,d310644a.ess.barracudanetworks.com.,10,IN,MX
richmondhill-ga.gov,aspmx.l.google.com.,1,IN,MX
richmondindiana.gov,aspmx.l.google.com.,1,IN,MX
richmondla.gov,richmondla-gov.mail.protection.outlook.com.,0,IN,MX
richmondtx.gov,mx2-us1.ppe-hosted.com.,0,IN,MX
richmondvt.gov,richmondvt-gov.mail.protection.outlook.com.,0,IN,MX
richwoodtx.gov,richwoodtx-gov.mail.protection.outlook.com.,0,IN,MX
ricocolorado.gov,aspmx.l.google.com.,1,IN,MX
ridesharewi.gov,smtp.wi.gov.,200,IN,MX
ridesharewisconsin.gov,smtp.wi.gov.,200,IN,MX
ridgecrest-ca.gov,mx1-us1.ppe-hosted.com.,10,IN,MX
ridgecrestca.gov,mx2-us1.ppe-hosted.com.,10,IN,MX
ridgefieldct.gov,us-smtp-inbound-2.mimecast.com.,0,IN,MX
ridgelandsc.gov,mx.ridgelandsc.gov.cust.b.hostedemail.com.,10,IN,MX
ridgespringsc.gov,ridgespringsc-gov.mail.protection.outlook.com.,0,IN,MX
ridgewaywi.gov,aspmx.l.google.com.,1,IN,MX
rie911.gov,rie911-gov.mail.protection.outlook.com.,0,IN,MX
rilegislature.gov,rilegislature-gov.mail.protection.outlook.com.,0,IN,MX
rileycountyks.gov,rileycountyks-gov.mail.protection.outlook.com.,0,IN,MX
rincon-nsn.gov,rinconnsn-gov01e.mail.protection.outlook.com.,0,IN,MX
rinconga.gov,d294683a.ess.barracudanetworks.com.,10,IN,MX
rinconwaterca.gov,rinconwaterca-gov.mail.protection.outlook.com.,0,IN,MX
rindgenh.gov,rindgenh-gov.mail.protection.outlook.com.,0,IN,MX
rioag.gov,rioag-gov.mail.protection.outlook.com.,0,IN,MX
rioranchonm.gov,rioranchonm-gov.mail.protection.outlook.com.,0,IN,MX
ripon-wi.gov,riponwi-gov01c.mail.protection.outlook.com.,0,IN,MX
ripsga.gov,ripsga-gov.mail.protection.outlook.com.,0,IN,MX
risheriffs.gov,risheriffs-gov.mail.protection.outlook.com.,0,IN,MX
risp.gov,risp-gov.mail.protection.outlook.com.,0,IN,MX
riverdalega.gov,riverdalega-gov.mail.protection.outlook.com.,0,IN,MX
riverdalenj.gov,riverdalenj-gov.mail.protection.outlook.com.,0,IN,MX
riverdaleparkmd.gov,d202501a.ess.barracudanetworks.com.,0,IN,MX
rivergroveil.gov,d269210a.ess.barracudanetworks.com.,10,IN,MX
riversideca.gov,mxa-00868701.gslb.pphosted.com.,10,IN,MX
riversideiowa.gov,mx1-us1.ppe-hosted.com.,10,IN,MX
riversidemo.gov,riversidemo-gov.mail.protection.outlook.com.,0,IN,MX
riversideoh.gov,riversideoh-gov.mail.protection.outlook.com.,0,IN,MX
rivertonutah.gov,mx1-us1.ppe-hosted.com.,0,IN,MX
rivertonwy.gov,mail.rivertonwy.gov.,10,IN,MX
riverwoods.gov,aspmx.l.google.com.,1,IN,MX
rl.gov,rl-gov.mail.protection.outlook.com.,0,IN,MX
roamingshoresoh.gov,roamingshoresoh-gov.mail.protection.outlook.com.,1,IN,MX
roanecountytn.gov,roanecountytn-gov.mail.protection.outlook.com.,0,IN,MX
roanokecountyva.gov,mxb-00022501.gslb.pphosted.com.,10,IN,MX
roanokeva.gov,roanokeva-gov.mail.protection.outlook.com.,0,IN,MX
roaringforkfire.gov,mail.roaringforkfire.gov.,0,IN,MX
robbinsdalemn.gov,mailf1.robbinsdalemn.com.,10,IN,MX
robesoncountync.gov,robesoncountync-gov.mail.protection.outlook.com.,99,IN,MX
robinsonpa.gov,robinsonpa-gov.mail.protection.outlook.com.,0,IN,MX
robodeidentidad.gov,mx10.consumersentinel.gov.,10,IN,MX
rochelleparknj.gov,rochelleparknj-gov.mail.protection.outlook.com.,0,IN,MX
rochestermn.gov,rochestermn.gov.1.arsmtp.com.,10,IN,MX
rochesternh.gov,mx1-us1.ppe-hosted.com.,10,IN,MX
rochestertwpil.gov,rochestertwpil-gov.mail.protection.outlook.com.,0,IN,MX
rochesterwi.gov,rochesterwi-gov.mail.protection.outlook.com.,0,IN,MX
rockbridgecountyva.gov,rockbridgecountyva-gov.mail.protection.outlook.com.,0,IN,MX
rockcountyne.gov,rockcountyne-gov.mail.protection.outlook.com.,0,IN,MX
rockdalecountyga.gov,mxa-00545301.gslb.pphosted.com.,9,IN,MX
rockdaletx.gov,mx101.us.everycloudtech.com.,10,IN,MX
rockfallsil.gov,rockfallsil-gov.mail.protection.outlook.com.,0,IN,MX
rockfordil.gov,mxb-00517e01.gslb.pphosted.com.,10,IN,MX
rockfordtownshipil.gov,mx1-us1.ppe-hosted.com.,10,IN,MX
rockhallmd.gov,rockhallmd-gov.mail.protection.outlook.com.,0,IN,MX
rockinghamcountync.gov,aspmx.l.google.com.,1,IN,MX
rockinghamcountyva.gov,rockinghamcountyva-gov.mail.protection.outlook.com.,0,IN,MX
rockislandcountyil.gov,mail.rockislandcountyil.gov.,10,IN,MX
rockislandwa.gov,rockislandwa-gov.mail.protection.outlook.com.,0,IN,MX
rockland-ma.gov,d87501a.ess.barracudanetworks.com.,10,IN,MX
rocklandbrownwi.gov,aspmx.l.google.com.,1,IN,MX
rocklandcountyny.gov,rocklandcountyny-gov.mail.protection.outlook.com.,0,IN,MX
rocklandmaine.gov,rocklandmaine-gov.mail.protection.outlook.com.,0,IN,MX
rockmart-ga.gov,rockmartga-gov02b.mail.protection.outlook.com.,0,IN,MX
rockportma.gov,aspmx.l.google.com.,1,IN,MX
rockportmaine.gov,rockportmaine-gov.mail.protection.outlook.com.,0,IN,MX
rockporttx.gov,rockporttx-gov.mail.protection.outlook.com.,0,IN,MX
rockspringswi.gov,aspmx.l.google.com.,1,IN,MX
rocktontownshipil.gov,mx.siteprotect.com.,10,IN,MX
rockville-in.gov,mx.rockville-in.gov.,30,IN,MX
rockvillemd.gov,esa2.rockvillemd.iphmx.com.,10,IN,MX
rockwellnc.gov,rockwellnc-gov.mail.protection.outlook.com.,0,IN,MX
rockyford-co.gov,rockyfordco-gov02c.mail.protection.outlook.com.,0,IN,MX
rockyhill-nj.gov,aspmx.l.google.com.,1,IN,MX
rockyhillct.gov,d63749a.ess.barracudanetworks.com.,10,IN,MX
rockymountnc.gov,rockymountnc-gov.mail.protection.outlook.com.,10,IN,MX
rogersar.gov,mx2.hc2960-46.iphmx.com.,10,IN,MX
rogersmn.gov,rogersmn-gov.mail.protection.outlook.com.,0,IN,MX
rogersvilletn.gov,mx.rogersvilletn.gov.,30,IN,MX
rollinghillsestates-ca.gov,rollinghillsestatesca-gov04i.mail.protection.outlook.com.,0,IN,MX
rollinghillsestates.gov,rollinghillsestates-gov.mail.protection.outlook.com.,0,IN,MX
rollinghillsestatesca.gov,rollinghillsestatesca-gov.mail.protection.outlook.com.,0,IN,MX
rollingplainsgcd.gov,aspmx.l.google.com.,1,IN,MX
rollingwoodtx.gov,rollingwoodtx-gov.mail.protection.outlook.com.,0,IN,MX
rome-ny.gov,sf.phoen1xasp.com.,10,IN,MX
romega.gov,romega-gov.mail.protection.outlook.com.,1,IN,MX
romegafire.gov,romegafire-gov.mail.protection.outlook.com.,1,IN,MX
romegapolice.gov,romegapolice-gov.mail.protection.outlook.com.,1,IN,MX
romi.gov,romi-gov.mail.protection.outlook.com.,0,IN,MX
rooseveltcountymt.gov,rooseveltcountymt-gov.mail.protection.outlook.com.,0,IN,MX
roscommontownshipmi.gov,roscommontownshipmi.gov.,0,IN,MX
rosebudcountysheriffmt.gov,rosebudcountysheriffmt-gov.mail.protection.outlook.com.,10,IN,MX
rosebudsiouxtribe-nsn.gov,aspmx.l.google.com.,10,IN,MX
rosemountmn.gov,d242956b.ess.barracudanetworks.com.,10,IN,MX
rosenbergtx.gov,rosenbergtx-gov.mail.protection.outlook.com.,0,IN,MX
roseville-mi.gov,rosevillemi-gov02c.mail.protection.outlook.com.,10,IN,MX
roslynny.gov,d236112a.ess.barracudanetworks.com.,10,IN,MX
rosscountyohio.gov,ASPMX.L.GOOGLE.COM.,1,IN,MX
rosscountyohiocasa.gov,rosscountyohiocasa-gov.mail.protection.outlook.com.,0,IN,MX
rosscountyohiocourts.gov,rosscountyohiocourts-gov.mail.protection.outlook.com.,0,IN,MX
rosslynfarmspa.gov,smtp.secureserver.net.,0,IN,MX
rosstownshipmi.gov,rosstownshipmi-gov.mail.protection.outlook.com.,0,IN,MX
rossvillega.gov,rossvillega-gov.mail.protection.outlook.com.,0,IN,MX
roswell-nm.gov,roswell-nm-gov.mx1-na.mailanyone.net.,10,IN,MX
roundlakebeachil.gov,mx1-us1.ppe-hosted.com.,10,IN,MX
roundlakeil.gov,d224154a.ess.barracudanetworks.com.,0,IN,MX
roundrocktexas.gov,roundrocktexas-gov.mail.protection.outlook.com.,0,IN,MX
rowancountync.gov,mailstream-west.mxrecord.io.,10,IN,MX
rowe-ma.gov,d220546b.ess.barracudanetworks.com.,1,IN,MX
rowletttx.gov,us-smtp-inbound-1.mimecast.com.,10,IN,MX
royaloakmi.gov,mail.royaloakmi.gov.,10,IN,MX
royalpalmbeachfl.gov,royalpalmbeachfl-gov.mail.protection.outlook.com.,0,IN,MX
royalston-ma.gov,royalstonma-gov02c.mail.protection.outlook.com.,10,IN,MX
royaltonvt.gov,royaltonvt-gov.mail.protection.outlook.com.,0,IN,MX
rpo.gov,rpo-gov.mail.protection.outlook.com.,0,IN,MX
rpvca.gov,rpvca-gov.mail.protection.outlook.com.,10,IN,MX
rrb.gov,rrb-gov.mail.protection.outlook.com.,10,IN,MX
rrcbc-nsn.gov,rrcbcnsn-gov01c.mail.protection.outlook.com.,0,IN,MX
rrnm.gov,rrnm-gov.mail.protection.outlook.com.,0,IN,MX
rsa-al.gov,smtp2.rsa-al.gov.,10,IN,MX
rst-nsn.gov,aspmx.l.google.com.,1,IN,MX
rubiconwi.gov,aspmx.l.google.com.,1,IN,MX
ruidoso-nm.gov,ruidoso-nm.gov.1.0001.arsmtp.com.,10,IN,MX
rulewatchohio.gov,mxb-00077901.gslb.pphosted.com.,10,IN,MX
rumsonnj.gov,rumsonnj.gov.1.0001.arsmtp.com.,10,IN,MX
rural.gov,.,0,IN,MX
rushcountykansas.gov,rushcountykansas-gov.mail.protection.outlook.com.,0,IN,MX
rushriverwi.gov,rushriverwi.gov.,0,IN,MX
ruskcountytx.gov,ruskcountytx-gov.mail.protection.outlook.com.,0,IN,MX
russellcountyky.gov,russellcountyky-gov.mail.protection.outlook.com.,0,IN,MX
russellcountyva.gov,mail.russellcountyva.gov.,0,IN,MX
russellspoint-oh.gov,russellspointoh-gov03c.mail.protection.outlook.com.,0,IN,MX
rustonla.gov,rustonla-gov.mail.protection.outlook.com.,0,IN,MX
rutherfordcountync.gov,d217120a.ess.barracudanetworks.com.,10,IN,MX
rutherfordcountytn.gov,mx-01-us-east-2.prod.hydra.sophos.com.,10,IN,MX
rutlandma.gov,rutlandma-gov.mail.protection.outlook.com.,0,IN,MX
rva.gov,rva-gov.mail.protection.outlook.com.,10,IN,MX
rvss-or.gov,rvssor-gov01b.mail.protection.outlook.com.,0,IN,MX
ryeny.gov,d123701a.ess.barracudanetworks.com.,10,IN,MX
sacandfoxnation-nsn.gov,mail.sacandfoxnation-nsn.gov.,0,IN,MX
saccounty.gov,jogan1.saccounty.net.,10,IN,MX
saccountyiowa.gov,saccountyiowa-gov.mail.protection.outlook.com.,0,IN,MX
sacketsharbor-ny.gov,aspmx.l.google.com.,1,IN,MX
saddlebrooknj.gov,saddlebrooknj-gov.mail.protection.outlook.com.,10,IN,MX
saddlerockny.gov,aspmx.l.google.com.,1,IN,MX
sadievilleky.gov,sadievilleky-gov.mail.protection.outlook.com.,0,IN,MX
safeathomeohio.gov,noemail.invalid.,0,IN,MX
safemt.gov,mxa-003c7b01.gslb.pphosted.com.,10,IN,MX
saffordaz.gov,saffordaz-gov.mail.protection.outlook.com.,0,IN,MX
sagadahoccountyme.gov,sagadahoccountyme-gov.mail.protection.outlook.com.,0,IN,MX
sagharborny.gov,sagharborny-gov.mail.protection.outlook.com.,0,IN,MX
saguachecounty-co.gov,aspmx.l.google.com.,10,IN,MX
sahuaritaaz.gov,sahuaritaaz-gov.mail.protection.outlook.com.,0,IN,MX
saintpetermn.gov,saintpetermn-gov.mail.protection.outlook.com.,10,IN,MX
saladotx.gov,saladotx-gov.mail.protection.outlook.com.,0,IN,MX
salemcountynj.gov,mx1-us.mtaroutes.com.,10,IN,MX
salemct.gov,spamtitan1.yucatech.com.,0,IN,MX
salemma.gov,d291003a.ess.barracudanetworks.com.,0,IN,MX
salemnh.gov,salemnh-gov.mail.protection.outlook.com.,0,IN,MX
salemva.gov,d101452a.ess.barracudanetworks.com.,0,IN,MX
salinecountyks.gov,salinecountyks.gov.1.0001.arsmtp.com.,10,IN,MX
salinecountyne.gov,salinecountyne-gov.mail.protection.outlook.com.,10,IN,MX
salinemi.gov,d303648b.ess.barracudanetworks.com.,10,IN,MX
salinevilleoh.gov,mail.salinevilleoh.gov.,0,IN,MX
salisburylehighpa.gov,mx2-us1.ppe-hosted.com.,0,IN,MX
salisburyma.gov,salisburyma-gov.p10.spamhero.com.,10,IN,MX
salisburync.gov,salisburync.gov.1.0001.arsmtp.com.,10,IN,MX
saltlakecounty.gov,slco-org-1.fortimailcloud.com.,10,IN,MX
sam.gov,mail1.sam.gov.,10,IN,MX
samcera.gov,us-smtp-inbound-1.mimecast.com.,15,IN,MX
samhsa.gov,primary.us.etp.fireeyegov.com.,10,IN,MX
samishnation.gov,samishnation-gov.mail.protection.outlook.com.,0,IN,MX
sanantonio.gov,mx1.hc3914-98.iphmx.com.,10,IN,MX
sanborniowa.gov,sanborniowa-gov.mail.protection.outlook.com.,10,IN,MX
sandia.gov,smtp01asnl.sandia.gov.,10,IN,MX
sandiego.gov,mxb-00370b01.gslb.pphosted.com.,10,IN,MX
sandimasca.gov,sandimasca-gov.mail.protection.outlook.com.,0,IN,MX
sandisfieldma.gov,sandisfieldma-gov.p10.mxthunder.com.,10,IN,MX
sandovalcountynm.gov,us-smtp-inbound-1.mimecast.com.,10,IN,MX
sandownpolicenh.gov,sandownpolicenh-gov.mail.protection.outlook.com.,0,IN,MX
sandpointidaho.gov,sandpointidaho-gov.mail.protection.outlook.com.,0,IN,MX
sandspoint.gov,east.smtp.mx.exch023.serverdata.net.,1,IN,MX
sanduskycountyoh.gov,us-smtp-inbound-2.mimecast.com.,10,IN,MX
sandyspringsga.gov,d26386a.ess.barracudanetworks.com.,10,IN,MX
sanfordfl.gov,mail.sanfordfl.gov.,5,IN,MX
sangamonil.gov,d276514a.ess.barracudanetworks.com.,10,IN,MX
sanilaccounty.gov,sanilaccounty-gov.mail.protection.outlook.com.,0,IN,MX
sanilactownshipmi.gov,sanilactownshipmi.gov.,0,IN,MX
sanjacintoca.gov,sanjacintoca-gov.mail.protection.outlook.com.,10,IN,MX
sanjoseca.gov,sanjoseca-gov.mail.protection.outlook.com.,10,IN,MX
sanjuancountywa.gov,sanjuancountywa-gov.mail.protection.outlook.com.,100,IN,MX
sanjuanpaiute-nsn.gov,aspmx.l.google.com.,1,IN,MX
sanluisaz.gov,us-smtp-inbound-2.mimecast.com.,10,IN,MX
sanmanuel-nsn.gov,mxb-000efa01.gslb.pphosted.com.,10,IN,MX
sanmarcostx.gov,us-smtp-inbound-2.mimecast.com.,10,IN,MX
sanmarinoca.gov,mx1-us1.ppe-hosted.com.,10,IN,MX
sanmiguelcountyco.gov,aspmx.l.google.com.,1,IN,MX
sannet.gov,sandiego-gov.mail.protection.outlook.com.,10,IN,MX
sanpabloca.gov,mx1-us1.ppe-hosted.com.,10,IN,MX
sanpatriciocountytx.gov,sanpatriciocountytx-gov.mail.protection.outlook.com.,0,IN,MX
sanpetecountyutah.gov,aspmx.l.google.com.,10,IN,MX
santaana-nsn.gov,santaanansn-gov02b.mail.protection.outlook.com.,0,IN,MX
santabarbaraca.gov,santabarbaraca-gov.mail.protection.outlook.com.,0,IN,MX
santaclaraca.gov,santaclaraca-gov.mail.protection.outlook.com.,10,IN,MX
santaclaratx.gov,mx1.mailchannels.net.,0,IN,MX
santaclarautah.gov,mx1-us1.ppe-hosted.com.,10,IN,MX
santaclarita.gov,mx1.mtaroutes.com.,10,IN,MX
santacruzca.gov,santacruzca-gov.mail.protection.outlook.com.,0,IN,MX
santacruzcountyaz.gov,mx2-us1.ppe-hosted.com.,0,IN,MX
santacruzcountyca.gov,santacruzcountyca-gov.mail.protection.outlook.com.,10,IN,MX
santafecountynm.gov,mail.santafecountynm.gov.,10,IN,MX
santafenm.gov,santafenm-gov.mail.protection.outlook.com.,0,IN,MX
santafetx.gov,santafetx-gov.mail.protection.outlook.com.,0,IN,MX
santamonica.gov,mxa-00399d01.gslb.pphosted.com.,10,IN,MX
santarosa-nsn.gov,west.smtp.mx.exch029.serverdata.net.,0,IN,MX
santarosacahuilla-nsn.gov,west.smtp.exch029.serverdata.net.,0,IN,MX
santarosanm.gov,d312255a.ess.barracudanetworks.com.,10,IN,MX
sapulpaok.gov,sapulpaok-gov.mail.protection.outlook.com.,10,IN,MX
sapulpapd.gov,sapulpapd-gov.mail.protection.outlook.com.,0,IN,MX
saranaclakeny.gov,saranaclakeny-gov.mail.protection.outlook.com.,0,IN,MX
sarasotafl.gov,mx2.hc2214-29.iphmx.com.,100,IN,MX
sarasotavotes.gov,sarasotavotes-gov.mail.protection.outlook.com.,0,IN,MX
saratogacountyny.gov,saratogacountyny-gov.mail.protection.outlook.com.,10,IN,MX
saratogasprings-ut.gov,a689898.mx.mailhop.org.,10,IN,MX
saratogawi.gov,saratogawi-gov.mail.protection.outlook.com.,0,IN,MX
sarcoxiemo.gov,sarcoxiemo-gov.mail.protection.outlook.com.,10,IN,MX
sardiscityal.gov,aspmx.l.google.com.,1,IN,MX
sarpy.gov,mx1-us1.ppe-hosted.com.,10,IN,MX
satellitebeach.gov,d301055b.ess.barracudanetworks.com.,10,IN,MX
saugatucktownshipmi.gov,mx1.mtaroutes.com.,10,IN,MX
saugertiesny.gov,mx-01-us-east-2.prod.hydra.sophos.com.,10,IN,MX
saugus-ma.gov,mxpool1.spamgateway.comodo.com.,1,IN,MX
saukcountywi.gov,saukcountywi-gov.mail.protection.outlook.com.,0,IN,MX
sausalito.gov,mx2-us1.ppe-hosted.com.,10,IN,MX
savannahga.gov,d149098b.ess.barracudanetworks.com.,0,IN,MX
saveourhomeaz.gov,saveourhomeaz.gov.pri-mx.na0109.smtproutes.com.,10,IN,MX
savingsbond.gov,cemailhub1in.treasury.gov.,10,IN,MX
savingsbonds.gov,cemailhub1in.treasury.gov.,100,IN,MX
sawpa.gov,mx1.mtaroutes.com.,10,IN,MX
sba.gov,primary.us.etp.fireeyegov.com.,10,IN,MX
