url,exchange,preference,class,type
jonescreektx.gov,,,,
jonestowntx.gov,mx02.hornetsecurity.com.,20.0,IN,MX
jordanmn.gov,,,,
josephinecounty.gov,,,,
jpo.gov,,,,
juabcounty.gov,mx2-us1.ppe-hosted.com.,0.0,IN,MX
junctioncitywisconsin.gov,,,,
juneau.gov,,,,
juneaucountywi.gov,,,,
jusfc.gov,mx2.mtaroutes.com.,20.0,IN,MX
justice.gov,mx-da6.usdoj.gov.,10.0,IN,MX
kaibabpaiute-nsn.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
kake-nsn.gov,,,,
kalamotownship-mi.gov,,,,
kalispeltribe-nsn.gov,,,,
kalkaskapolicemi.gov,,,,
kalkaskavillagemi.gov,,,,
kamascityut.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
kandrive.gov,mail.us-east-2.carsprogram.org.,20.0,IN,MX
kanecountyhospitalut.gov,,,,
kanecountyil.gov,mxa-004dfc01.gslb.pphosted.com.,10.0,IN,MX
kankakeecountyclerk.gov,,,,
kannapolisnc.gov,,,,
kansas.gov,,,,
kansasemployer.gov,,,,
kauai.gov,d159620b.ess.barracudanetworks.com.,20.0,IN,MX
kaukauna.gov,,,,
kawaika-nsn.gov,,,,
kawnation.gov,,,,
kayentatownship-nsn.gov,mx-cluster-usa02.hornetsecurity.com.,20.0,IN,MX
kaysville.gov,mail2.kaysville.gov.,20.0,IN,MX
kbcr.gov,,,,
kbic-nsn.gov,mx1.kbic-nsn.gov.,20.0,IN,MX
kdheks.gov,,,,
kearneycountyne.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
kearnyaz.gov,,,,
kechiks.gov,d298623b.ess.barracudanetworks.com.,20.0,IN,MX
keenenh.gov,,,,
keewatinmnpd.gov,,,,
keithcountyne.gov,mx2-us1.ppe-hosted.com.,20.0,IN,MX
keizeror.gov,,,,
kekoskee.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
kelso.gov,mail.kelso.gov.,20.0,IN,MX
kemahtx.gov,,,,
kempnertx.gov,,,,
kendallcountyil.gov,d272888b.ess.barracudanetworks.com.,99.0,IN,MX
kendallvillein.gov,,,,
kenedytx.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
kenedytxedc.gov,,,,
kenmorewa.gov,,,,
kennebec.gov,,,,
kennebunkportme.gov,,,,
kennedy-center.gov,,,,
kennesaw-ga.gov,mxa-00546501.gslb.pphosted.com.,10.0,IN,MX
kenockeetownshipmi.gov,,,,
kenoshacountywi.gov,,,,
kentcountyde.gov,,,,
kentcountymi.gov,usb-smtp-inbound-2.mimecast.com.,20.0,IN,MX
kentohio.gov,,,,
kentucky.gov,mxb-0018e002.gslb.pphosted.com.,10.0,IN,MX
kentwa.gov,,,,
kermittx.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
kerncog-ca.gov,mx2-us1.ppe-hosted.com.,20.0,IN,MX
kerrcountytx.gov,,,,
kerrvilletx.gov,usb-smtp-inbound-2.mimecast.com.,10.0,IN,MX
ketchikan.gov,,,,
kewauneeco.gov,d268555b.ess.barracudanetworks.com.,10.0,IN,MX
keweenawcountymi.gov,mx1-us1.ppe-hosted.com.,25.0,IN,MX
kidwater4ut.gov,,,,
kielwi.gov,,,,
killeentexas.gov,d304886b.ess.barracudanetworks.com.,20.0,IN,MX
killinglyct.gov,,,,
kimballcountyne.gov,mx2-us1.ppe-hosted.com.,1.0,IN,MX
kimballwi.gov,mailstore1.secureserver.net.,10.0,IN,MX
kimballwv.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
kimberlyal.gov,mx2-us1.ppe-hosted.com.,10.0,IN,MX
kinderhook-ny.gov,,,,
kingcounty.gov,,,,
kingdomcitymo.gov,ALT1.ASPMX.L.GOOGLE.com.,5.0,IN,MX
kinggeorgecountyva.gov,,,,
kingsburyny.gov,,,,
kingsfordmi.gov,kingsfordmi-gov.mx2.arsmtp.com.,20.0,IN,MX
kingslandga.gov,ALT2.ASPMX.L.GOOGLE.COM.,5.0,IN,MX
kingsporttn.gov,d185554b.ess.barracudanetworks.com.,11.0,IN,MX
kingston-ny.gov,d96691a.ess.barracudanetworks.com.,20.0,IN,MX
kingstonga.gov,,,,
kingstonma.gov,,,,
kingstonsprings-tn.gov,,,,
kingstontn.gov,,,,
kingwoodwv.gov,,,,
kinneymn.gov,,,,
kinrosstownship-mi.gov,mx2.hostinger.com.,10.0,IN,MX
kinstonnc.gov,,,,
kirbyvt.gov,,,,
kirklandwa.gov,,,,
kiskitownship-pa.gov,,,,
kissimmee.gov,mail.kissimmee.gov.,30.0,IN,MX
kitsap.gov,d246571b.ess.barracudanetworks.com.,20.0,IN,MX
kitteryme.gov,mailcenter1.whatifnet.com.,10.0,IN,MX
klackingtownshipmi.gov,,,,
klamathcountyor.gov,,,,
knightdalenc.gov,mx2-us1.ppe-hosted.com.,10.0,IN,MX
knottcountyky.gov,mx20.antispam.mailspamprotection.com.,20.0,IN,MX
knoxcountyema-oh.gov,knoxcountyema-oh-gov.mx2.arsmtp.com.,20.0,IN,MX
knoxcountyil.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
knoxcountymaine.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
knoxcountyne.gov,,,,
knoxcountytexas.gov,,,,
knoxcountytn.gov,us-smtp-inbound-1.mimecast.com.,10.0,IN,MX
knoxvilleia.gov,d71906b.ess.barracudanetworks.com.,20.0,IN,MX
knoxvilletn.gov,mxa-006ad501.gslb.pphosted.com.,10.0,IN,MX
koshkonongwi.gov,,,,
kpl.gov,,,,
ks.gov,cloudtst-ks-gov.mail.protection.outlook.com.,10.0,IN,MX
kscds.gov,agsmx2.affinitygs.com.,20.0,IN,MX
ksexec.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
ktik-nsn.gov,,,,
kunaid.gov,,,,
kwc.gov,,,,
ky.gov,mxb-00377201.gslb.pphosted.com.,10.0,IN,MX
kyahimt.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
la.gov,mx0b-00188601.pphosted.com.,10.0,IN,MX
lacera.gov,,,,
laceywa.gov,,,,
lacity.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
lackawannany.gov,,,,
lackawaxentownshippa.gov,,,,
lacoast.gov,,,,
laconianh.gov,,,,
laconiapdnh.gov,,,,
lacounty.gov,mx1.hc4088-88.iphmx.com.,20.0,IN,MX
lacrescenttownshipmn.gov,,,,
lacrossewi.gov,,,,
lafayettechippewawi.gov,,,,
lafayetteco.gov,d228383b.ess.barracudanetworks.com.,10.0,IN,MX
lafayettecountymo.gov,d288583b.ess.barracudanetworks.com.,11.0,IN,MX
lafayettela.gov,mail2.lafayettela.gov.,10.0,IN,MX
lafayettetnfd.gov,,,,
lafayettewcwi.gov,,,,
lafollettetn.gov,,,,
lagovistatexas.gov,,,,
lagrangega.gov,lagrangega-org-2.fortimailcloud.com.,20.0,IN,MX
lagrangeil.gov,tmail.atacore.com.,20.0,IN,MX
lagrangeny.gov,spamtitan1.necscorp.com.,10.0,IN,MX
laguna-nsn.gov,,,,
lagunahillsca.gov,mx1-us1.ppe-hosted.com.,0.0,IN,MX
lagunapueblo-nsn.gov,d170029b.ess.barracudanetworks.com.,10.0,IN,MX
lahabra.gov,,,,
lahabraca.gov,cluster6a.us.messagelabs.com.,5.0,IN,MX
lajolla-nsn.gov,,,,
lajoyatx.gov,,,,
lajudicial.gov,us-smtp-inbound-2.mimecast.com.,10.0,IN,MX
lakearthurnm.gov,,,,
lakecountyca.gov,us-smtp-inbound-1.mimecast.com.,10.0,IN,MX
lakecountyclerkfl.gov,d256355a.ess.barracudanetworks.com.,10.0,IN,MX
lakecountyco.gov,,,,
lakecountyfl.gov,,,,
lakecountyil.gov,,,,
lakecountyohio.gov,mx-02-us-west-2.prod.hydra.sophos.com.,20.0,IN,MX
lakedeltonwi.gov,,,,
lakeforestca.gov,mx1-us1.ppe-hosted.com.,10.0,IN,MX
lakegroveny.gov,,,,
lakehurst-nj.gov,,,,
lakejacksontx.gov,,,,
lakelafayettemo.gov,,,,
lakelandga.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
lakelandtn.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
lakemt.gov,,,,
lakeparkflorida.gov,,,,
lakeparknc.gov,,,,
lakepoint.gov,mx2-us1.ppe-hosted.com.,20.0,IN,MX
lakeporttx.gov,,,,
lakesaintlouismo.gov,,,,
lakeshiremo.gov,,,,
lakesitetn.gov,usa.mx2.mx25.net.,20.0,IN,MX
lakestation-in.gov,d131878a.ess.barracudanetworks.com.,10.0,IN,MX
lakestevenswa.gov,,,,
laketanglewoodtx.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
laketownmn.gov,smtp.google.com.,1.0,IN,MX
lakeviewalabama.gov,mx-02-us-east-2.prod.hydra.sophos.com.,20.0,IN,MX
lakeviewpdtx.gov,,,,
lakevillagear.gov,,,,
lakevillemn.gov,us-smtp-inbound-1.mimecast.com.,10.0,IN,MX
lakevotes.gov,,,,
lakewaccamawnc.gov,mx2.zoho.com.,20.0,IN,MX
lakewalesfl.gov,d301991b.ess.barracudanetworks.com.,2.0,IN,MX
lakeway-tx.gov,mx1-us1.ppe-hosted.com.,10.0,IN,MX
lakewoodcourtoh.gov,d310501a.ess.barracudanetworks.com.,99.0,IN,MX
lakewoodnj.gov,,,,
lakewoodoh.gov,d309117b.ess.barracudanetworks.com.,20.0,IN,MX
lakeworthbeachfl.gov,mxa-0062bd01.gslb.pphosted.com.,10.0,IN,MX
lamarcountyms.gov,,,,
lamoine-me.gov,mx2.biz.rr.com.,20.0,IN,MX
lanarkil.gov,,,,
lancastercountypa.gov,mx2.hc2318-90.iphmx.com.,20.0,IN,MX
lancastercountysc.gov,mx2-us1.ppe-hosted.com.,1.0,IN,MX
lancasterma.gov,,,,
lancasterny.gov,,,,
lancastervillageny.gov,,,,
landercountynvelections.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
landfire.gov,,,,
landolakeswi.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
lanecountyor.gov,,,,
lanesboro-mn.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
lanesborough-ma.gov,,,,
langleyok.gov,,,,
lanl.gov,proofpoint7.lanl.gov.,0.0,IN,MX
lansingmi.gov,mxb-001ef302.gslb.pphosted.com.,10.0,IN,MX
lansingtwpmi.gov,,,,
lantabus-pa.gov,,,,
laonawi.gov,,,,
lapeercountymi.gov,,,,
lapineoregon.gov,,,,
laportetx.gov,,,,
laprairiewi.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
laquintaca.gov,,,,
laramiecountywy.gov,us-smtp-inbound-1.mimecast.com.,10.0,IN,MX
larchmontny.gov,,,,
laredotexas.gov,,,,
larimer.gov,ALT1.ASPMX.L.GOOGLE.COM.,5.0,IN,MX
laruecountyky.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
lasalle-il.gov,,,,
lasallecountyil.gov,d273109b.ess.barracudanetworks.com.,99.0,IN,MX
laschoolpolice.gov,,,,
lascruces.gov,,,,
lasvegasnevada.gov,us-smtp-inbound-1.mimecast.com.,10.0,IN,MX
lasvegasnm.gov,mail.lasvegasnm.gov.,2.0,IN,MX
latahcountyid.gov,,,,
lauderdalebythesea-fl.gov,mx2-us.emailsecurity.app.,20.0,IN,MX
lauderdalecountyal.gov,,,,
lauderhill-fl.gov,,,,
lauderhillcra-fl.gov,,,,
lauderhillfl.gov,,,,
laurelcountycorrectionsky.gov,mx1-us1.ppe-hosted.com.,10.0,IN,MX
laurelcountysheriff.gov,ALT1.ASPMX.L.GOOGLE.COM.,5.0,IN,MX
laurelmd.gov,,,,
lavergnetn.gov,,,,
lavernia-tx.gov,d255754a.ess.barracudanetworks.com.,10.0,IN,MX
lavoniaga.gov,lavoniaga.gov.2.0001.arsmtp.com.,20.0,IN,MX
lavontx.gov,,,,
lawrenceburgtn.gov,mail.lawrenceburgtn.gov.,10.0,IN,MX
lawrencecountyboe-ohio.gov,ALT2.ASPMX.L.GOOGLE.COM.,5.0,IN,MX
lawrencecountyky.gov,,,,
lawrencecountymo.gov,,,,
lawrencecountymo911.gov,,,,
lawrencecountypa.gov,lawrencecountypa-gov.mx2.arsmtp.com.,20.0,IN,MX
lawrencecountytn.gov,,,,
lawrencepa.gov,,,,
lawrencewi.gov,,,,
lawsonmo.gov,,,,
lawsonmopd.gov,,,,
lawtonok.gov,lawtonok-gov.mail.protection.outlook.com.,10.0,IN,MX
lbjlibrary.gov,,,,
lbl.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
lbts-fl.gov,mx2-us.emailsecurity.app.,20.0,IN,MX
lccountymt.gov,lccountymt-gov.mail.protection.outlook.com.,0.0,IN,MX
lcemsami.gov,lcemsami.gov.2.0001.arsmtp.com.,20.0,IN,MX
lcfwasa.gov,,,,
lco-nsn.gov,,,,
lcsami.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
lcsomo.gov,,,,
lctl.gov,mx23.loc.gov.,5.0,IN,MX
leadville-co.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
leaguecitytx.gov,us-smtp-inbound-1.mimecast.com.,10.0,IN,MX
leandertx.gov,,,,
leavenworthcounty.gov,ussf63.upstreamsecurity.net.,10.0,IN,MX
lebanoncountypa.gov,us-smtp-inbound-1.mimecast.com.,10.0,IN,MX
lebanonct.gov,,,,
lebanondodgewi.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
lebanonfireoregon.gov,,,,
lebanonnh.gov,mx2-us1.ppe-hosted.com.,10.0,IN,MX
lebanonohio.gov,mx2-us1.ppe-hosted.com.,20.0,IN,MX
lebanonoregon.gov,mx-02-us-east-2.prod.hydra.sophos.com.,20.0,IN,MX
leclaireiowa.gov,spamfilter.colohub.platinum-corp.com.,25.0,IN,MX
lee-county-fl.gov,us-smtp-inbound-2.mimecast.com.,10.0,IN,MX
leecountync.gov,,,,
leedsalabama.gov,,,,
leelanau.gov,,,,
leelanautownshipmi.gov,,,,
leesburgflorida.gov,mx2-us1.ppe-hosted.com.,20.0,IN,MX
leesburgva.gov,,,,
leesvillela.gov,mx002.netsol.xion.oxcs.net.,10.0,IN,MX
leflorecountyok.gov,mx2.mailchannels.net.,0.0,IN,MX
lefthandwater.gov,smtp1-mke.securence.com.,10.0,IN,MX
legmt.gov,,,,
legrand-ia.gov,mx1.bdhtek.com.,10.0,IN,MX
lehi-ut.gov,,,,
leicestervt.gov,,,,
lemontownshippa.gov,,,,
lenoir-nc.gov,,,,
lenoircitytn.gov,,,,
lenoircountync.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
lenoxny.gov,,,,
leo.gov,,,,
leolawi.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
leominster-ma.gov,server5.hiq.com.,20.0,IN,MX
leonardtownmd.gov,,,,
leoncountyfl.gov,mxb-00169a01.gslb.pphosted.com.,200.0,IN,MX
leonianj.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
leonpa.gov,mxb-00169a01.gslb.pphosted.com.,200.0,IN,MX
leonvalleytexas.gov,,,,
leonvotes.gov,mxb-00169a01.gslb.pphosted.com.,200.0,IN,MX
leroytownship-mi.gov,d104595a.ess.barracudanetworks.com.,10.0,IN,MX
leroytwp-calhounmi.gov,,,,
lewesbpwde.gov,d282825b.ess.barracudanetworks.com.,3.0,IN,MX
lewisborony.gov,,,,
lewisburgtn.gov,mx2.emailsrvr.com.,20.0,IN,MX
lewiscountyky.gov,,,,
lewiscountyny.gov,,,,
lewiscountytn.gov,mx1.emailsrvr.com.,10.0,IN,MX
lewiscountywa.gov,,,,
lewistonmaine.gov,d304162b.ess.barracudanetworks.com.,2.0,IN,MX
lexington-ma.gov,d249989b.ess.barracudanetworks.com.,10.0,IN,MX
lexingtonil.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
lexingtonky.gov,,,,
lexingtonma.gov,d249991b.ess.barracudanetworks.com.,10.0,IN,MX
lexingtonnc.gov,,,,
lexingtonok.gov,,,,
lexingtontn.gov,,,,
lexingtonva.gov,,,,
leyeslaboralesdecolorado.gov,,,,
lhcaz.gov,d128441b.ess.barracudanetworks.com.,20.0,IN,MX
libertycounty-ga.gov,,,,
libertycountyflsoe.gov,mx2.mtaroutes.com.,20.0,IN,MX
libertycountymt.gov,d314355b.ess.barracudanetworks.com.,20.0,IN,MX
libertygrovewi.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
libertyhillssewer.gov,,,,
libertyhilltx.gov,,,,
libertyin.gov,libertyin-gov.mail.protection.outlook.com.,0.0,IN,MX
libertylakewa.gov,,,,
libertylakewapd.gov,,,,
libertymissouri.gov,mail2.libertymo.gov.,20.0,IN,MX
libertymo.gov,mail2.libertymo.gov.,20.0,IN,MX
libertytwpadamspa.gov,,,,
lickingcounty.gov,,,,
lighthousepointfl.gov,lighthousepointfl-gov.mx2.arsmtp.com.,20.0,IN,MX
ligonier-in.gov,,,,
limatownshipmi.gov,mx2.mtaroutes.com.,20.0,IN,MX
limestonecounty-al.gov,mx2-us1.ppe-hosted.com.,20.0,IN,MX
limestonecountyema-al.gov,,,,
limingtonmaine.gov,mail.limingtonmaine.gov.,10.0,IN,MX
lincolnadamscountywi.gov,,,,
lincolnca.gov,d232276b.ess.barracudanetworks.com.,10.0,IN,MX
lincolncountyga.gov,,,,
lincolncountyid.gov,,,,
lincolncountymoclerk.gov,,,,
lincolncountync.gov,mxb-0066bd01.gslb.pphosted.com.,10.0,IN,MX
lincolncountyne.gov,,,,
lincolncountynm.gov,lincolncountynm.gov.2.0001.arsmtp.com.,20.0,IN,MX
lincolncountynv.gov,,,,
lincolncountytn.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
lincolncountywy.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
lincolnil.gov,,,,
lincolnshirefdil.gov,,,,
lincolnshireil.gov,d175007b.ess.barracudanetworks.com.,20.0,IN,MX
lindaletx.gov,lindaletx.gov.2.0001.arsmtp.com.,20.0,IN,MX
linden-nj.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
lindenfd-nj.gov,,,,
lindenlibrary-nj.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
lindentx.gov,mx2-us1.ppe-hosted.com.,30.0,IN,MX
lindenwoldnj.gov,mx2.mtaroutes.com.,10.0,IN,MX
lindon.gov,mx-02-us-east-2.prod.hydra.sophos.com.,20.0,IN,MX
lindsborgks.gov,,,,
linncosomo.gov,,,,
linncounty-ia.gov,,,,
linncountyiowa.gov,,,,
linndalevillage-oh.gov,,,,
lisbonwi.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
litchfield-nh.gov,alt2.aspmx.l.google.com.,20.0,IN,MX
litchfieldnh.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
litchfieldpark.gov,,,,
littleforkmn.gov,,,,
littlerock.gov,,,,
littlerockar.gov,,,,
livermoreca.gov,,,,
livermorefireco.gov,,,,
livingstonca.gov,,,,
livingstoncountyil.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
livingstonparishla.gov,d144122b.ess.barracudanetworks.com.,20.0,IN,MX
livingstontx.gov,,,,
livonia.gov,,,,
llnl.gov,mxa-00379502.gslb.gpphosted.com.,10.0,IN,MX
loc.gov,mx23.loc.gov.,5.0,IN,MX
localcommunitystabilizationauthoritymi.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
lockhavenpa.gov,,,,
lockportny.gov,mf2.digitaltowpath.org.,20.0,IN,MX
locustgrove-ga.gov,,,,
lodi.gov,mx2.hc4413-66.iphmx.com.,10.0,IN,MX
logancountyco.gov,,,,
logancountyil.gov,logancountyil.gov.2.arsmtp.com.,20.0,IN,MX
logancountyks.gov,,,,
logancountyky.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
logancountyohio.gov,mx2-us1.ppe-hosted.com.,20.0,IN,MX
loganengineeroh.gov,,,,
loganhealthohio.gov,,,,
logantownship-pa.gov,d316839b.ess.barracudanetworks.com.,20.0,IN,MX
loganville-ga.gov,loganville-ga.gov.2.0001.arsmtp.com.,20.0,IN,MX
login.gov,alt1.aspmx.l.google.com.,20.0,IN,MX
logismn.gov,mailr2.logis.org.,30.0,IN,MX
lomalinda-ca.gov,us-smtp-inbound-2.mimecast.com.,10.0,IN,MX
londonbritaintownship-pa.gov,,,,
londonderrynh.gov,,,,
londonderrynhfire.gov,d308023b.ess.barracudanetworks.com.,99.0,IN,MX
londonderrynhpd.gov,,,,
londonky.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
londonohio.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
londontwpmi.gov,,,,
longbeach.gov,mxb-00539a01.gslb.pphosted.com.,10.0,IN,MX
longbeachms.gov,,,,
longbeachny.gov,d206205b.ess.barracudanetworks.com.,10.0,IN,MX
longbeachwa.gov,,,,
longcountyga.gov,alt1.aspmx.l.google.com.,10.0,IN,MX
longgroveil.gov,smtp1-mke.securence.com.,10.0,IN,MX
longhillnj.gov,,,,
longlakemn.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
longmontcolorado.gov,,,,
longportnj.gov,,,,
longviewnc.gov,,,,
longviewtexas.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
lonokedistrictcourtar.gov,,,,
loraincountyohio.gov,us-smtp-inbound-2.mimecast.com.,10.0,IN,MX
lorenatx.gov,,,,
losaltosca.gov,,,,
losgatosca.gov,,,,
loslunasnm.gov,,,,
losranchosnm.gov,west.smtp.mx.exch031.serverdata.net.,15.0,IN,MX
lott-tx.gov,,,,
loudoncounty-tn.gov,mxa-0035fb01.gslb.pphosted.com.,10.0,IN,MX
loudontn911.gov,,,,
loudoun.gov,mxb-002f9a02.gslb.pphosted.com.,10.0,IN,MX
louisacounty.gov,,,,
louisacountyia.gov,,,,
louisburgkansas.gov,,,,
louisiana.gov,mx0a-00188601.pphosted.com.,10.0,IN,MX
louisianamo.gov,,,,
louisvilleco.gov,,,,
louisvillega.gov,,,,
louisvilleky.gov,us-smtp-inbound-1.mimecast.com.,10.0,IN,MX
louisvilleohio.gov,,,,
louisvilletn.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
loupcountyne.gov,,,,
lovejoy-ga.gov,mx2c25.carrierzone.com.,100.0,IN,MX
lovelandoh.gov,mx2-us1.ppe-hosted.com.,20.0,IN,MX
lovettsvilleva.gov,,,,
lovingnm.gov,,,,
lowellarkansas.gov,,,,
lowellma.gov,d11456b.ess.barracudanetworks.com.,20.0,IN,MX
lowellmi.gov,,,,
lowerallowayscreek-nj.gov,,,,
lowerchancefordtwppa.gov,,,,
lowerpaxton-pa.gov,,,,
lowndes-al.gov,,,,
lowndescountyga.gov,lowndescountyga.gov.2.arsmtp.com.,10.0,IN,MX
loxahatcheegrovesfl.gov,,,,
lps.gov,,,,
lptami.gov,mx2.mtaroutes.com.,20.0,IN,MX
lrboi-nsn.gov,,,,
lreab.gov,d306816b.ess.barracudanetworks.com.,12.0,IN,MX
lrec.gov,d306816b.ess.barracudanetworks.com.,12.0,IN,MX
lrsa-nj.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
lsc-mn.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
lsc.gov,smtp.lsc.gov.,1.0,IN,MX
lslbc.gov,d304552b.ess.barracudanetworks.com.,20.0,IN,MX
ltbbodawa-nsn.gov,,,,
lubbockcounty.gov,d177723b.ess.barracudanetworks.com.,1.0,IN,MX
lubbocktx.gov,mx1.ci.lubbock.tx.us.,5.0,IN,MX
luca-appeals.gov,mail2.census.gov.,50.0,IN,MX
lucascountyoh.gov,smtp2.co.lucas.oh.us.,20.0,IN,MX
lucascountyohiovotes.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
luckwi.gov,,,,
lumbertonnc.gov,,,,
lummi-nsn.gov,,,,
lumpkincounty.gov,d227888b.ess.barracudanetworks.com.,20.0,IN,MX
lunenburg-gilmanvt.gov,ALT2.ASPMX.L.GOOGLE.COM.,5.0,IN,MX
lunenburgma.gov,,,,
lunenburgva.gov,,,,
lvd-nsn.gov,,,,
lyman-me.gov,,,,
lymansc.gov,east.smtp.mx.exch091.serverdata.net.,20.0,IN,MX
lymect.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
lymenh.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
lynchburgva.gov,,,,
lyndhurstnjpolice.gov,,,,
lyndhurstohio.gov,mx2-us1.ppe-hosted.com.,10.0,IN,MX
lyndontownshipmi.gov,,,,
lynnfieldma.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
lynnma.gov,mx2-us1.ppe-hosted.com.,20.0,IN,MX
lynntownshipmi.gov,,,,
lynnwoodwa.gov,alt1.us.email.fireeyecloud.com.,20.0,IN,MX
lynwoodca.gov,d282153b.ess.barracudanetworks.com.,20.0,IN,MX
lyontwp-higginsmi.gov,,,,
mableton.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
mackinawil.gov,,,,
macomb-mi.gov,,,,
macombcountymi.gov,,,,
maconcountyga.gov,,,,
maconcountymo.gov,,,,
maconcountytn.gov,,,,
macoupincountyil.gov,,,,
macoupincountypdil.gov,,,,
macpac.gov,alt1.aspmx.l.google.com.,20.0,IN,MX
madeirabeachfl.gov,d308647b.ess.barracudanetworks.com.,2.0,IN,MX
madera.gov,,,,
madison-in.gov,d301179b.ess.barracudanetworks.com.,20.0,IN,MX
madisonal.gov,d284823b.ess.barracudanetworks.com.,20.0,IN,MX
madisoncountyal.gov,d310947b.ess.barracudanetworks.com.,20.0,IN,MX
madisoncountyil.gov,usb-smtp-inbound-2.mimecast.com.,40.0,IN,MX
madisoncountyky.gov,mail2.madisoncountyky.gov.,20.0,IN,MX
madisoncountymo.gov,mx20.antispam.mailspamprotection.com.,20.0,IN,MX
madisoncountymt.gov,d255335b.ess.barracudanetworks.com.,20.0,IN,MX
madisoncountync.gov,,,,
madisoncountyne.gov,,,,
madisoncountytn.gov,,,,
madisonlakemn.gov,d170752b.ess.barracudanetworks.com.,20.0,IN,MX
madisontwpmi.gov,,,,
maggievalleync.gov,mail3.adnsolutions.com.,20.0,IN,MX
magnoliawi.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
maharishivediccity-iowa.gov,alt1.aspmx.l.google.com.,20.0,IN,MX
mahaskacountyia.gov,,,,
mahomet-il.gov,,,,
mahoningcountyoh.gov,mxb-001f4401.gslb.pphosted.com.,10.0,IN,MX
mahouse.gov,,,,
mahwah-nj.gov,,,,
maidennc.gov,,,,
maine.gov,,,,
maizeks.gov,,,,
majorityleader.gov,serg-hub1-h.house.gov.,20.0,IN,MX
malegislature.gov,,,,
malvernar.gov,,,,
manasquan-nj.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
manassasparkva.gov,d189280b.ess.barracudanetworks.com.,20.0,IN,MX
manassasva.gov,alert.manassasva.gov.,15.0,IN,MX
manateepao.gov,mx1.us.mailhop.us.,20.0,IN,MX
manawawi.gov,,,,
manchester-ga.gov,mx19-2.sherwebcloud.com.,1.0,IN,MX
manchester-vt.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
manchesterct.gov,webemail.manchesterct.gov.,40.0,IN,MX
manchestermd.gov,,,,
manchestermn.gov,route2.mx.cloudflare.net.,61.0,IN,MX
manchestermo.gov,,,,
manchesternh.gov,email2.manchesternh.gov.,20.0,IN,MX
manchesterwi.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
manhassetparkdistrictny.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
manhattanbeach.gov,mxb-0034c702.gslb.pphosted.com.,5.0,IN,MX
manhattanks.gov,,,,
manisteecountymi.gov,,,,
manisteemi.gov,d217785b.ess.barracudanetworks.com.,15.0,IN,MX
manitouspringsco.gov,mx2-us1.ppe-hosted.com.,10.0,IN,MX
